Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m119,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: image,Spreadsheet: num_classes,Spreadsheet: colormap,Spreadsheet: variation,Spreadsheet: condition,Spreadsheet: trial_type,Spreadsheet: question,Spreadsheet: correct_answer,Spreadsheet: group_number
197,1789993379000,21/09/2026 12:22:59,1789993379000,1,21/09/2026 13:22:59,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,5,Display 1,Screen 1,,,response,30,,,,14022.1,,,14022.1,1,14022.1,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,2
198,1789993386000,21/09/2026 12:23:06,1789993386000,1,21/09/2026 13:23:06,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,6,Display 1,Screen 1,,,response,10,,,,2374.9,,,2374.9,1,2374.9,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,2
199,1789993393000,21/09/2026 12:23:13,1789993393000,1,21/09/2026 13:23:13,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,7,Display 1,Screen 1,,,response,10,,,,3571.2,,,3571.2,1,3571.2,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,2
200,1789993400000,21/09/2026 12:23:20,1789993400000,1,21/09/2026 13:23:20,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,8,Display 1,Screen 1,,,response,20,,,,2959.7,,,2959.7,1,2959.7,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,2
201,1789993407000,21/09/2026 12:23:27,1789993407000,1,21/09/2026 13:23:27,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,9,Display 1,Screen 1,,,response,5,,,,5276.5,,,5276.5,1,5276.5,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,2
202,1789993414000,21/09/2026 12:23:34,1789993414000,1,21/09/2026 13:23:34,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,10,Display 1,Screen 1,,,response,10,,,,4489.7,,,4489.7,1,4489.7,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,2
203,1789993421000,21/09/2026 12:23:41,1789993421000,1,21/09/2026 13:23:41,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,11,Display 1,Screen 1,,,response,10,,,,4256.7,,,4256.7,1,4256.7,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,2
204,1789993428000,21/09/2026 12:23:48,1789993428000,1,21/09/2026 13:23:48,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,12,Display 1,Screen 1,,,response,20,,,,7587.9,,,7587.9,1,7587.9,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
205,1789993435000,21/09/2026 12:23:55,1789993435000,1,21/09/2026 13:23:55,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,13,Display 1,Screen 1,,,response,10,,,,3486.8,,,3486.8,1,3486.8,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,2
206,1789993442000,21/09/2026 12:24:02,1789993442000,1,21/09/2026 13:24:02,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,14,Display 1,Screen 1,,,response,5,,,,4078.3,,,4078.3,1,4078.3,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,2
207,1789993449000,21/09/2026 12:24:09,1789993449000,1,21/09/2026 13:24:09,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,15,Display 1,Screen 1,,,response,10,,,,3726.9,,,3726.9,1,3726.9,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,2
208,1789993456000,21/09/2026 12:24:16,1789993456000,1,21/09/2026 13:24:16,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,16,Display 1,Screen 1,,,response,25,,,,3968.3,,,3968.3,0,3968.3,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,2
209,1789993463000,21/09/2026 12:24:23,1789993463000,1,21/09/2026 13:24:23,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,17,Display 1,Screen 1,,,response,5,,,,5537.0,,,5537.0,1,5537.0,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,2
210,1789993470000,21/09/2026 12:24:30,1789993470000,1,21/09/2026 13:24:30,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,18,Display 1,Screen 1,,,response,20,,,,5218.0,,,5218.0,1,5218.0,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,2
211,1789993477000,21/09/2026 12:24:37,1789993477000,1,21/09/2026 13:24:37,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,19,Display 1,Screen 1,,,response,20,,,,4413.1,,,4413.1,1,4413.1,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
212,1789993484000,21/09/2026 12:24:44,1789993484000,1,21/09/2026 13:24:44,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,20,Display 1,Screen 1,,,response,20,,,,4368.8,,,4368.8,1,4368.8,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,2
213,1789993491000,21/09/2026 12:24:51,1789993491000,1,21/09/2026 13:24:51,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,21,Display 1,Screen 1,,,response,5,,,,5805.0,,,5805.0,1,5805.0,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,2
214,1789993498000,21/09/2026 12:24:58,1789993498000,1,21/09/2026 13:24:58,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,22,Display 1,Screen 1,,,response,30,,,,6782.5,,,6782.5,1,6782.5,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,2
215,1789993505000,21/09/2026 12:25:05,1789993505000,1,21/09/2026 13:25:05,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,23,Display 1,Screen 1,,,response,30,,,,9160.1,,,9160.1,1,9160.1,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,2
216,1789993512000,21/09/2026 12:25:12,1789993512000,1,21/09/2026 13:25:12,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_034,S1PUB034,S1_PRIV_034,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,24,Display 1,Screen 1,,,response,5,,,,3297.1,,,3297.1,1,3297.1,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,2
217,1789993519000,21/09/2026 12:25:19,1789993519000,1,21/09/2026 13:25:19,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,1,Display 1,Screen 1,,,response,10,,,,3764.4,,,3764.4,1,3764.4,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,2
218,1789993526000,21/09/2026 12:25:26,1789993526000,1,21/09/2026 13:25:26,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,2,Display 1,Screen 1,,,response,20,,,,3336.4,,,3336.4,1,3336.4,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,2
219,1789993533000,21/09/2026 12:25:33,1789993533000,1,21/09/2026 13:25:33,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,3,Display 1,Screen 1,,,response,20,,,,6067.9,,,6067.9,1,6067.9,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
220,1789993540000,21/09/2026 12:25:40,1789993540000,1,21/09/2026 13:25:40,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,4,Display 1,Screen 1,,,response,5,,,,8873.4,,,8873.4,1,8873.4,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,2
221,1789993547000,21/09/2026 12:25:47,1789993547000,1,21/09/2026 13:25:47,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,5,Display 1,Screen 1,,,response,20,,,,8704.7,,,8704.7,1,8704.7,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
222,1789993554000,21/09/2026 12:25:54,1789993554000,1,21/09/2026 13:25:54,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,6,Display 1,Screen 1,,,response,30,,,,8659.6,,,8659.6,1,8659.6,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,2
223,1789993561000,21/09/2026 12:26:01,1789993561000,1,21/09/2026 13:26:01,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,7,Display 1,Screen 1,,,response,30,,,,6162.2,,,6162.2,1,6162.2,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,2
224,1789993568000,21/09/2026 12:26:08,1789993568000,1,21/09/2026 13:26:08,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,8,Display 1,Screen 1,,,response,5,,,,3587.6,,,3587.6,1,3587.6,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,2
225,1789993575000,21/09/2026 12:26:15,1789993575000,1,21/09/2026 13:26:15,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,9,Display 1,Screen 1,,,response,10,,,,3410.0,,,3410.0,1,3410.0,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,2
226,1789993582000,21/09/2026 12:26:22,1789993582000,1,21/09/2026 13:26:22,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,10,Display 1,Screen 1,,,response,20,,,,5703.2,,,5703.2,1,5703.2,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,2
227,1789993589000,21/09/2026 12:26:29,1789993589000,1,21/09/2026 13:26:29,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,11,Display 1,Screen 1,,,response,5,,,,2830.1,,,2830.1,1,2830.1,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,2
228,1789993596000,21/09/2026 12:26:36,1789993596000,1,21/09/2026 13:26:36,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,12,Display 1,Screen 1,,,response,30,,,,5881.4,,,5881.4,1,5881.4,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,2
229,1789993603000,21/09/2026 12:26:43,1789993603000,1,21/09/2026 13:26:43,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,13,Display 1,Screen 1,,,response,5,,,,3153.6,,,3153.6,1,3153.6,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,2
230,1789993610000,21/09/2026 12:26:50,1789993610000,1,21/09/2026 13:26:50,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,14,Display 1,Screen 1,,,response,30,,,,5087.2,,,5087.2,1,5087.2,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,2
231,1789993617000,21/09/2026 12:26:57,1789993617000,1,21/09/2026 13:26:57,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,15,Display 1,Screen 1,,,response,10,,,,7244.8,,,7244.8,1,7244.8,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,2
232,1789993624000,21/09/2026 12:27:04,1789993624000,1,21/09/2026 13:27:04,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,16,Display 1,Screen 1,,,response,5,,,,3508.9,,,3508.9,1,3508.9,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,2
233,1789993631000,21/09/2026 12:27:11,1789993631000,1,21/09/2026 13:27:11,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,17,Display 1,Screen 1,,,response,30,,,,4704.3,,,4704.3,1,4704.3,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,2
234,1789993638000,21/09/2026 12:27:18,1789993638000,1,21/09/2026 13:27:18,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,18,Display 1,Screen 1,,,response,10,,,,3154.2,,,3154.2,1,3154.2,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,2
235,1789993645000,21/09/2026 12:27:25,1789993645000,1,21/09/2026 13:27:25,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,19,Display 1,Screen 1,,,response,25,,,,7822.0,,,7822.0,0,7822.0,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,2
236,1789993652000,21/09/2026 12:27:32,1789993652000,1,21/09/2026 13:27:32,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,20,Display 1,Screen 1,,,response,10,,,,3086.1,,,3086.1,1,3086.1,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,2
237,1789993659000,21/09/2026 12:27:39,1789993659000,1,21/09/2026 13:27:39,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,21,Display 1,Screen 1,,,response,10,,,,3750.4,,,3750.4,1,3750.4,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,2
238,1789993666000,21/09/2026 12:27:46,1789993666000,1,21/09/2026 13:27:46,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,22,Display 1,Screen 1,,,response,20,,,,5419.0,,,5419.0,1,5419.0,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,2
239,1789993673000,21/09/2026 12:27:53,1789993673000,1,21/09/2026 13:27:53,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,23,Display 1,Screen 1,,,response,5,,,,2000.8,,,2000.8,1,2000.8,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,2
240,1789993680000,21/09/2026 12:28:00,1789993680000,1,21/09/2026 13:28:00,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_035,S1PUB035,S1_PRIV_035,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,24,Display 1,Screen 1,,,response,20,,,,7164.4,,,7164.4,1,7164.4,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,2
241,1789993687000,21/09/2026 12:28:07,1789993687000,1,21/09/2026 13:28:07,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_036,S1PUB036,S1_PRIV_036,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,1,Display 1,Screen 1,,,response,5,,,,1955.3,,,1955.3,1,1955.3,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,2
242,1789993694000,21/09/2026 12:28:14,1789993694000,1,21/09/2026 13:28:14,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_036,S1PUB036,S1_PRIV_036,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,2,Display 1,Screen 1,,,response,20,,,,5558.0,,,5558.0,1,5558.0,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,2
243,1789993701000,21/09/2026 12:28:21,1789993701000,1,21/09/2026 13:28:21,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_036,S1PUB036,S1_PRIV_036,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,3,Display 1,Screen 1,,,response,15,,,,6105.0,,,6105.0,0,6105.0,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
244,1789993708000,21/09/2026 12:28:28,1789993708000,1,21/09/2026 13:28:28,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_036,S1PUB036,S1_PRIV_036,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,4,Display 1,Screen 1,,,response,30,,,,11203.4,,,11203.4,1,11203.4,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,2
